date,campaign_id,campaign_name,campaign_profile,channel,region,device,impressions,clicks,conversions,spend,revenue,budget,ctr_sql,cvr_sql,cpa_sql,roi_sql,budget_utilization,anomaly_flag,rolling_spend_mean_7,rolling_ctr_mean_7,rolling_cvr_mean_7,rolling_roi_mean_7,spend_spike_flag,ctr_drop_flag,cvr_drop_flag,negative_roi_flag,python_anomaly_score,python_anomaly_label
2024-01-27,7,Campaign_7,high_performer,Video,South,Mobile,8390,967,159,1571.58,17124.85,1855.93,0.1153,0.1644,9.88,9.9,0.8468,,1740.912857142857,0.09052857142857143,0.1359857142857143,7.824285714285715,0,0,0,0,0,Normal
2024-01-28,7,Campaign_7,high_performer,Video,South,Mobile,12586,1477,192,1682.66,12239.21,2055.44,0.1174,0.13,8.76,6.27,0.8186,,1776.547142857143,0.0939,0.13274285714285713,7.152857142857143,0,0,0,0,0,Normal
2024-01-29,7,Campaign_7,high_performer,Video,South,Mobile,16947,1626,225,2188.47,26003.77,2884.03,0.0959,0.1384,9.73,10.88,0.7588,,1981.5228571428572,0.09862857142857143,0.1357857142857143,8.107142857142858,0,0,0,0,0,Normal
2024-01-30,7,Campaign_7,high_performer,Video,South,Mobile,19805,2008,352,2976.94,28123.75,3647.18,0.1014,0.1753,8.46,8.45,0.8162,,2168.6257142857144,0.10098571428571428,0.14250000000000002,8.788571428571428,0,0,0,0,0,Normal
2024-01-31,7,Campaign_7,high_performer,Video,South,Mobile,14037,1105,181,1835.87,12351.08,2456.57,0.0787,0.1638,10.14,5.73,0.7473,,1936.547142857143,0.09530000000000001,0.14427142857142858,8.775714285714287,0,0,0,0,0,Normal
2024-02-01,7,Campaign_7,high_performer,Video,South,Mobile,14389,1677,284,1826.99,30385.99,2376.57,0.1165,0.1694,6.43,15.63,0.7688,,2034.3171428571427,0.10055714285714287,0.1536142857142857,9.367142857142857,0,0,0,0,0,Normal
2024-02-02,7,Campaign_7,high_performer,Video,South,Mobile,8335,823,123,1183.76,9646.73,1556.55,0.0987,0.1495,9.62,7.15,0.7605,,1895.1814285714286,0.10341428571428572,0.15582857142857143,9.144285714285715,0,0,0,0,0,Normal
2024-02-03,7,Campaign_7,high_performer,Video,South,Mobile,16158,1341,152,2194.47,14126.06,2528.52,0.083,0.1133,14.44,5.44,0.8679,,1984.1657142857143,0.0988,0.14852857142857143,8.507142857142858,0,0,0,0,0,Normal
2024-02-04,7,Campaign_7,high_performer,Video,South,Mobile,7382,654,106,1164.93,12290.63,1553.4,0.0886,0.1621,10.99,9.55,0.7499,,1910.2042857142858,0.09468571428571429,0.15311428571428573,8.975714285714286,0,0,0,0,0,Normal
2024-02-05,7,Campaign_7,high_performer,Video,South,Mobile,8391,854,110,1434.1,11387.45,1760.04,0.1018,0.1288,13.04,6.94,0.8148,,1802.4371428571428,0.09552857142857143,0.15174285714285715,8.412857142857144,0,0,0,0,0,Normal
2024-02-06,7,Campaign_7,high_performer,Video,South,Mobile,12454,800,102,1330.0,7546.41,1694.15,0.0642,0.1275,13.04,4.67,0.7851,,1567.16,0.0902142857142857,0.14491428571428572,7.872857142857144,0,0,0,0,0,Normal
2024-02-07,7,Campaign_7,high_performer,Video,South,Mobile,15033,1601,210,1503.75,12735.01,1858.73,0.1065,0.1312,7.16,7.47,0.809,,1519.7142857142858,0.09418571428571429,0.14025714285714286,8.121428571428572,0,0,0,0,0,Normal
2024-02-08,7,Campaign_7,high_performer,Video,South,Mobile,17573,1417,200,1758.02,22558.98,2156.0,0.0806,0.1411,8.79,11.83,0.8154,,1509.8614285714284,0.08905714285714285,0.1362142857142857,7.578571428571429,0,0,0,0,0,Normal
2024-02-09,7,Campaign_7,high_performer,Video,South,Mobile,11487,962,132,1203.72,14803.86,1483.6,0.0837,0.1372,9.12,11.3,0.8114,,1512.712857142857,0.08691428571428571,0.13445714285714286,8.171428571428573,0,0,0,0,0,Normal
2024-02-10,7,Campaign_7,high_performer,Video,South,Mobile,8045,577,95,835.93,8088.13,1015.24,0.0717,0.1646,8.8,8.68,0.8234,,1318.6357142857144,0.0853,0.1417857142857143,8.634285714285713,0,0,0,0,0,Normal
2024-02-11,7,Campaign_7,high_performer,Video,South,Mobile,7596,756,120,1828.95,13288.71,2129.18,0.0995,0.1587,15.24,6.27,0.859,Spend Spike,1413.4957142857143,0.08685714285714285,0.1413,8.165714285714285,0,0,0,0,0,Normal
2024-02-12,7,Campaign_7,high_performer,Video,South,Mobile,16928,1440,169,1152.33,19418.12,1510.67,0.0851,0.1174,6.82,15.85,0.7628,,1373.242857142857,0.08447142857142856,0.13967142857142859,9.438571428571427,0,0,0,0,0,Normal
2024-02-13,7,Campaign_7,high_performer,Video,South,Mobile,16637,1729,294,2632.89,21729.68,3360.6,0.1039,0.17,8.96,7.25,0.7835,,1559.3700000000001,0.09014285714285715,0.14574285714285715,9.807142857142855,0,0,0,0,0,Normal
2024-02-14,7,Campaign_7,high_performer,Video,South,Mobile,14450,1191,178,1808.79,11861.25,2005.76,0.0824,0.1495,10.16,5.56,0.9018,,1602.9471428571428,0.0867,0.14835714285714285,9.534285714285714,0,0,0,0,0,Normal
2024-02-15,7,Campaign_7,high_performer,Video,South,Mobile,12718,1335,162,1901.93,10508.92,2307.14,0.105,0.1213,11.74,4.53,0.8244,,1623.5057142857145,0.09018571428571429,0.14552857142857145,8.491428571428571,0,0,0,0,0,Normal
2024-02-16,7,Campaign_7,high_performer,Video,South,Mobile,11284,1021,172,1701.02,10422.28,2201.99,0.0905,0.1685,9.89,5.13,0.7725,,1694.5485714285714,0.09115714285714285,0.15,7.61,0,0,0,0,0,Normal
2024-02-17,7,Campaign_7,high_performer,Video,South,Mobile,13391,1061,153,1145.29,16363.35,1513.64,0.0792,0.1442,7.49,13.29,0.7566,,1738.742857142857,0.09222857142857144,0.1470857142857143,8.268571428571429,0,0,0,0,0,Normal
2024-02-18,7,Campaign_7,high_performer,Video,South,Mobile,8820,903,115,728.7,9684.02,844.34,0.1024,0.1274,6.34,12.29,0.863,,1581.564285714286,0.09264285714285714,0.14261428571428572,9.128571428571428,0,0,0,0,0,Normal
2024-02-19,7,Campaign_7,high_performer,Video,South,Mobile,13103,840,150,1471.17,10233.19,1816.01,0.0641,0.1786,9.81,5.96,0.8101,,1627.1128571428574,0.08964285714285715,0.15135714285714288,7.715714285714285,0,0,0,0,0,Normal
2024-02-20,7,Campaign_7,high_performer,Video,South,Mobile,10768,834,111,981.51,12493.53,1301.8,0.0775,0.1331,8.84,11.73,0.754,,1391.2014285714288,0.08587142857142858,0.14608571428571432,8.355714285714285,0,0,0,0,0,Normal
2024-02-21,7,Campaign_7,high_performer,Video,South,Mobile,9657,1066,135,1608.49,16149.65,1960.53,0.1104,0.1266,11.91,9.04,0.8204,,1362.587142857143,0.08987142857142857,0.14281428571428573,8.852857142857143,0,0,0,0,0,Normal
2024-02-22,7,Campaign_7,high_performer,Video,South,Mobile,14607,983,148,908.14,9506.36,1205.43,0.0673,0.1506,6.14,9.47,0.7534,,1220.6171428571429,0.08448571428571429,0.14700000000000002,9.558571428571428,0,0,0,0,0,Normal
2024-02-23,7,Campaign_7,high_performer,Video,South,Mobile,18740,1257,142,1604.59,14806.74,1839.78,0.0671,0.113,11.3,8.23,0.8722,,1206.8414285714284,0.08114285714285716,0.13907142857142857,10.001428571428573,0,0,0,0,0,Normal
2024-02-24,7,Campaign_7,high_performer,Video,South,Mobile,13681,1240,200,2151.15,22910.43,2807.05,0.0906,0.1613,10.76,9.65,0.7663,,1350.5357142857142,0.08277142857142858,0.1415142857142857,9.481428571428571,0,0,0,0,0,Normal
2024-02-25,7,Campaign_7,high_performer,Video,South,Mobile,10398,938,159,1643.86,16738.28,1991.31,0.0902,0.1695,10.34,9.18,0.8255,,1481.2728571428572,0.08102857142857144,0.14752857142857143,9.037142857142857,0,0,0,0,0,Normal
2024-02-26,7,Campaign_7,high_performer,Video,South,Mobile,17673,1389,194,2217.46,20247.42,2797.07,0.0786,0.1397,11.43,8.13,0.7928,,1587.8857142857144,0.08310000000000002,0.14197142857142858,9.347142857142858,0,0,0,0,0,Normal
2024-02-27,7,Campaign_7,high_performer,Video,South,Mobile,16413,1765,207,1740.22,24229.17,2164.7,0.1075,0.1173,8.41,12.92,0.8039,,1696.2728571428572,0.08738571428571429,0.13971428571428574,9.517142857142858,0,0,0,0,0,Normal
2024-02-28,7,Campaign_7,high_performer,Video,South,Mobile,14264,892,101,1063.46,11803.54,1207.35,0.0625,0.1132,10.53,10.1,0.8808,,1618.4114285714284,0.08054285714285714,0.1378,9.668571428571429,0,0,0,0,0,Normal
2024-02-29,7,Campaign_7,high_performer,Video,South,Mobile,19886,1933,267,2470.68,28322.88,3105.99,0.0972,0.1381,9.25,10.46,0.7955,,1841.6314285714286,0.08481428571428572,0.13601428571428573,9.81,0,0,0,0,0,Normal
2024-03-01,7,Campaign_7,high_performer,Video,South,Mobile,9728,1119,191,1595.06,20722.75,1782.1,0.115,0.1707,8.35,11.99,0.895,,1840.27,0.09165714285714285,0.14425714285714286,10.347142857142858,0,0,0,0,0,Normal
2024-03-02,7,Campaign_7,high_performer,Video,South,Mobile,16951,1959,292,3183.0,29587.96,3940.5,0.1156,0.1491,10.9,8.3,0.8078,,1987.6771428571428,0.09522857142857143,0.14251428571428573,10.154285714285715,0,0,0,0,0,Normal
2024-03-03,7,Campaign_7,high_performer,Video,South,Mobile,11078,864,130,1210.42,13229.42,1441.16,0.078,0.1505,9.31,9.93,0.8399,,1925.7571428571428,0.09348571428571428,0.13979999999999998,10.261428571428572,0,0,0,0,0,Normal
2024-03-04,7,Campaign_7,high_performer,Video,South,Mobile,10565,932,128,1098.11,11652.81,1321.33,0.0882,0.1373,8.58,9.61,0.8311,,1765.8500000000001,0.09485714285714286,0.13945714285714286,10.472857142857142,0,0,0,0,0,Normal
2024-03-05,7,Campaign_7,high_performer,Video,South,Mobile,17686,1672,281,2550.28,22936.24,2956.02,0.0945,0.1681,9.08,7.99,0.8627,,1881.572857142857,0.093,0.1467142857142857,9.768571428571429,0,0,0,0,0,Normal
2024-03-06,7,Campaign_7,high_performer,Video,South,Mobile,19653,1530,163,2617.56,9839.14,3195.95,0.0779,0.1065,16.06,2.76,0.819,,2103.587142857143,0.09519999999999999,0.14575714285714286,8.72,0,0,0,0,0,Normal
2024-03-07,7,Campaign_7,high_performer,Video,South,Mobile,11212,1056,154,1599.52,11459.63,1936.93,0.0942,0.1458,10.39,6.16,0.8258,,1979.1357142857144,0.09477142857142858,0.14685714285714285,8.105714285714285,0,0,0,0,0,Normal
2024-03-08,7,Campaign_7,high_performer,Video,South,Mobile,7912,567,64,973.25,5098.9,1161.11,0.0717,0.1129,15.21,4.24,0.8382,,1890.3057142857142,0.08858571428571428,0.1386,6.998571428571429,0,0,0,0,0,Normal
2024-03-09,7,Campaign_7,high_performer,Video,South,Mobile,14505,1307,191,1802.31,12084.71,2124.04,0.0901,0.1461,9.44,5.71,0.8485,,1693.064285714286,0.08494285714285714,0.13817142857142858,6.628571428571428,0,0,0,0,0,Normal
2024-03-10,7,Campaign_7,high_performer,Video,South,Mobile,17486,1829,317,2238.28,25527.36,3000.16,0.1046,0.1733,7.06,10.4,0.7461,,1839.9014285714288,0.08874285714285714,0.14142857142857143,6.695714285714287,0,0,0,0,0,Normal
2024-03-11,7,Campaign_7,high_performer,Video,South,Mobile,18049,1682,208,2070.3,16376.15,2652.63,0.0932,0.1237,9.95,6.91,0.7805,,1978.7857142857142,0.08945714285714286,0.1394857142857143,6.3100000000000005,0,0,0,0,0,Normal
2024-03-12,7,Campaign_7,high_performer,Video,South,Mobile,10783,1160,203,1650.92,21213.02,2148.3,0.1076,0.175,8.13,11.85,0.7685,,1850.3057142857144,0.09132857142857144,0.14047142857142855,6.861428571428571,0,0,0,0,0,Normal
2024-03-13,7,Campaign_7,high_performer,Video,South,Mobile,13704,838,87,995.1,8265.46,1210.09,0.0612,0.1038,11.44,7.31,0.8223,,1618.5257142857142,0.08894285714285713,0.14008571428571429,7.511428571428572,0,1,0,0,1,Moderate
2024-03-14,7,Campaign_7,high_performer,Video,South,Mobile,18334,1924,276,1931.82,21394.05,2486.55,0.1049,0.1435,7.0,10.07,0.7769,,1665.9971428571428,0.09047142857142856,0.13975714285714286,8.070000000000002,0,0,0,0,0,Normal
2024-03-15,7,Campaign_7,high_performer,Video,South,Mobile,12555,1153,151,1629.36,16358.76,1914.36,0.0918,0.131,10.79,9.04,0.8511,,1759.7271428571428,0.09334285714285716,0.14234285714285713,8.755714285714287,0,0,0,0,0,Normal
2024-03-16,7,Campaign_7,high_performer,Video,South,Mobile,10661,554,72,511.59,5209.83,812.81,0.052,0.13,7.11,9.18,0.6294,CTR Drop,1575.3385714285716,0.08789999999999999,0.14004285714285714,9.251428571428573,0,1,0,0,1,Moderate
2024-03-17,7,Campaign_7,high_performer,Video,South,Mobile,13447,1251,140,1911.67,13442.11,2452.31,0.093,0.1119,13.65,6.03,0.7795,,1528.6799999999998,0.08624285714285713,0.13127142857142857,8.627142857142855,0,0,0,0,0,Normal
2024-03-18,7,Campaign_7,high_performer,Video,South,Mobile,9831,772,135,1015.7,12127.76,1237.55,0.0785,0.1749,7.52,10.94,0.8207,,1378.0228571428572,0.08414285714285714,0.13858571428571428,9.202857142857143,0,0,0,0,0,Normal
2024-03-19,7,Campaign_7,high_performer,Video,South,Mobile,12365,1185,155,1509.02,17247.29,1788.19,0.0958,0.1308,9.74,10.43,0.8439,,1357.7514285714285,0.08245714285714285,0.13227142857142857,9.0,0,0,0,0,0,Normal
2024-03-20,7,Campaign_7,high_performer,Video,South,Mobile,7815,635,98,682.07,10746.73,876.44,0.0813,0.1543,6.96,14.76,0.7782,,1313.032857142857,0.08532857142857143,0.1394857142857143,10.064285714285715,0,0,0,0,0,Normal
2024-03-21,7,Campaign_7,high_performer,Video,South,Mobile,16602,1191,139,1002.22,11026.04,1242.69,0.0717,0.1167,7.21,10.0,0.8065,,1180.232857142857,0.08058571428571429,0.13565714285714287,10.054285714285713,0,0,0,0,0,Normal
2024-03-22,7,Campaign_7,high_performer,Video,South,Mobile,15738,1233,149,1844.81,10664.26,2240.21,0.0783,0.1208,12.38,4.78,0.8235,,1211.0114285714285,0.07865714285714286,0.13419999999999999,9.445714285714287,0,0,0,0,0,Normal
2024-03-23,7,Campaign_7,high_performer,Video,South,Mobile,8936,601,74,800.82,6946.01,1001.14,0.0673,0.1231,10.82,7.67,0.7999,,1252.33,0.08084285714285715,0.1332142857142857,9.23,0,0,0,0,0,Normal
2024-03-24,7,Campaign_7,high_performer,Video,South,Mobile,19501,2221,325,2052.44,21867.59,2627.7,0.1139,0.1463,6.32,9.65,0.7811,,1272.44,0.08382857142857143,0.13812857142857143,9.747142857142858,0,0,0,0,0,Normal
2024-03-25,7,Campaign_7,high_performer,Video,South,Mobile,18530,1804,267,2326.77,24489.08,2753.99,0.0974,0.148,8.71,9.52,0.8449,,1459.7357142857145,0.08652857142857143,0.13428571428571429,9.544285714285715,0,0,0,0,0,Normal
2024-03-26,7,Campaign_7,high_performer,Video,South,Mobile,17451,1316,213,1560.19,19255.44,2050.09,0.0754,0.1619,7.32,11.34,0.761,,1467.0457142857142,0.08361428571428571,0.13872857142857142,9.674285714285714,0,0,0,0,0,Normal
2024-03-27,7,Campaign_7,high_performer,Video,South,Mobile,9283,750,130,1291.98,11718.5,1527.08,0.0808,0.1733,9.94,8.07,0.846,,1554.1757142857143,0.08354285714285714,0.14144285714285715,8.718571428571428,0,0,0,0,0,Normal
2024-03-28,7,Campaign_7,high_performer,Video,South,Mobile,19373,1553,269,1261.04,25062.43,1620.65,0.0802,0.1732,4.69,18.87,0.7781,,1591.15,0.08475714285714285,0.1495142857142857,9.985714285714286,0,0,0,0,0,Normal
2024-03-29,7,Campaign_7,high_performer,Video,South,Mobile,15084,1373,47,1423.27,4183.46,1732.82,0.091,0.0342,30.28,1.94,0.8214,Conversion Drop,1530.93,0.08657142857142856,0.13714285714285715,9.58,0,0,1,0,1,Moderate
2024-03-30,7,Campaign_7,high_performer,Video,South,Mobile,12935,864,104,1406.57,8598.68,1892.25,0.0668,0.1204,13.52,5.11,0.7433,,1617.4657142857143,0.0865,0.13675714285714285,9.214285714285714,0,0,0,0,0,Normal
2024-01-01,8,Campaign_8,high_spend_low_return,Search,West,Desktop,13918,236,10,763.41,341.84,1723.5,0.017,0.0424,76.34,-0.55,0.4429,CTR Drop,,,,,0,0,0,1,1,Moderate
2024-01-02,8,Campaign_8,high_spend_low_return,Search,West,Desktop,15933,679,15,1645.6,427.23,2125.54,0.0426,0.0221,109.71,-0.74,0.7742,,,,,,0,0,0,1,1,Moderate
2024-01-03,8,Campaign_8,high_spend_low_return,Search,West,Desktop,11235,569,16,1524.5,874.98,1938.09,0.0506,0.0281,95.28,-0.43,0.7866,,1311.1699999999998,0.03673333333333333,0.030866666666666667,-0.5733333333333334,0,0,0,1,1,Moderate
2024-01-04,8,Campaign_8,high_spend_low_return,Search,West,Desktop,11381,418,9,1050.24,260.69,1200.4,0.0367,0.0215,116.69,-0.75,0.8749,,1245.9375,0.036725,0.028525000000000002,-0.6174999999999999,0,0,0,1,1,Moderate
2024-01-05,8,Campaign_8,high_spend_low_return,Search,West,Desktop,17554,767,34,5830.71,1462.54,6561.86,0.0437,0.0443,171.49,-0.75,0.8886,Spend Spike,2162.892,0.03812,0.03168,-0.6439999999999999,1,0,0,1,2,Moderate
2024-01-06,8,Campaign_8,high_spend_low_return,Search,West,Desktop,13092,599,27,1430.39,708.28,1840.26,0.0458,0.0451,52.98,-0.5,0.7773,,2040.8083333333334,0.0394,0.03391666666666667,-0.62,0,0,0,1,1,Moderate
2024-01-07,8,Campaign_8,high_spend_low_return,Search,West,Desktop,17612,985,46,2817.06,1361.37,3469.96,0.0559,0.0467,61.24,-0.52,0.8118,,2151.7014285714286,0.04175714285714286,0.03574285714285714,-0.6057142857142858,0,0,0,1,1,Moderate
2024-01-08,8,Campaign_8,high_spend_low_return,Search,West,Desktop,13159,606,17,1735.17,517.14,2070.49,0.0461,0.0281,102.07,-0.7,0.838,,2290.5242857142857,0.04591428571428572,0.0337,-0.6271428571428572,0,0,0,1,1,Moderate
2024-01-09,8,Campaign_8,high_spend_low_return,Search,West,Desktop,12516,873,29,1946.18,1174.47,2553.03,0.0698,0.0332,67.11,-0.4,0.7623,,2333.464285714286,0.049800000000000004,0.03528571428571429,-0.5785714285714285,0,0,0,1,1,Moderate
2024-01-10,8,Campaign_8,high_spend_low_return,Search,West,Desktop,8989,546,17,1507.62,437.5,1829.24,0.0607,0.0311,88.68,-0.71,0.8242,,2331.052857142857,0.05124285714285714,0.03571428571428571,-0.6185714285714285,0,0,0,1,1,Moderate
2024-01-11,8,Campaign_8,high_spend_low_return,Search,West,Desktop,9007,283,9,703.3,424.89,882.85,0.0314,0.0318,78.14,-0.4,0.7966,,2281.4900000000002,0.05048571428571429,0.03718571428571428,-0.5685714285714285,0,1,0,1,2,Moderate
2024-01-12,8,Campaign_8,high_spend_low_return,Search,West,Desktop,9868,471,16,1498.82,455.57,1809.32,0.0477,0.034,93.68,-0.7,0.8284,,1662.6485714285716,0.051057142857142856,0.03571428571428571,-0.5614285714285714,0,0,0,1,1,Moderate
2024-01-13,8,Campaign_8,high_spend_low_return,Search,West,Desktop,9223,617,30,1144.64,997.37,1347.9,0.0669,0.0486,38.15,-0.13,0.8492,,1621.8271428571427,0.05407142857142857,0.03621428571428571,-0.5085714285714286,0,0,0,1,1,Moderate
2024-01-14,8,Campaign_8,high_spend_low_return,Search,West,Desktop,10569,445,22,1287.26,1102.61,1730.28,0.0421,0.0494,58.51,-0.14,0.744,,1403.2842857142857,0.0521,0.0366,-0.4542857142857143,0,0,0,1,1,Moderate
2024-01-15,8,Campaign_8,high_spend_low_return,Search,West,Desktop,8572,548,23,1491.86,1101.14,1743.23,0.0639,0.042,64.86,-0.26,0.8558,,1368.5257142857142,0.05464285714285714,0.038585714285714286,-0.39142857142857146,0,0,0,1,1,Moderate
2024-01-16,8,Campaign_8,high_spend_low_return,Search,West,Desktop,15422,736,31,1610.49,838.43,1892.3,0.0477,0.0421,51.95,-0.48,0.8511,,1320.57,0.05148571428571429,0.03985714285714286,-0.4028571428571429,0,0,0,1,1,Moderate
2024-01-17,8,Campaign_8,high_spend_low_return,Search,West,Desktop,15952,733,15,2046.26,839.28,2420.62,0.046,0.0205,136.42,-0.59,0.8453,,1397.5185714285712,0.04938571428571429,0.038342857142857144,-0.38571428571428573,0,0,1,1,2,Moderate
2024-01-18,8,Campaign_8,high_spend_low_return,Search,West,Desktop,9173,303,8,846.89,271.8,1129.32,0.033,0.0264,105.86,-0.68,0.7499,,1418.0314285714287,0.049614285714285715,0.037571428571428575,-0.42571428571428566,0,1,0,1,2,Moderate
2024-01-19,8,Campaign_8,high_spend_low_return,Search,West,Desktop,17118,1027,30,2746.85,1649.68,3342.15,0.06,0.0292,91.56,-0.4,0.8219,,1596.3214285714287,0.051371428571428575,0.036885714285714286,-0.3828571428571429,0,0,0,1,1,Moderate
2024-01-20,8,Campaign_8,high_spend_low_return,Search,West,Desktop,13580,876,29,2284.33,1116.84,3064.83,0.0645,0.0331,78.77,-0.51,0.7453,,1759.1342857142856,0.05102857142857142,0.03467142857142857,-0.43714285714285717,0,0,0,1,1,Moderate
2024-01-21,8,Campaign_8,high_spend_low_return,Search,West,Desktop,16945,834,18,2280.59,712.81,3009.1,0.0492,0.0216,126.7,-0.69,0.7579,,1901.0385714285712,0.052042857142857134,0.0307,-0.5157142857142857,0,0,0,1,1,Moderate
2024-01-22,8,Campaign_8,high_spend_low_return,Search,West,Desktop,14811,628,20,1667.14,1087.62,2105.11,0.0424,0.0318,83.36,-0.35,0.7919,,1926.0785714285716,0.04897142857142857,0.029242857142857143,-0.5285714285714286,0,0,0,1,1,Moderate
2024-01-23,8,Campaign_8,high_spend_low_return,Search,West,Desktop,8867,519,25,1111.9,633.35,1349.97,0.0585,0.0482,44.48,-0.43,0.8236,,1854.8514285714286,0.05051428571428571,0.03011428571428571,-0.5214285714285715,0,0,0,1,1,Moderate
2024-01-24,8,Campaign_8,high_spend_low_return,Search,West,Desktop,12150,844,29,1776.26,1629.51,2214.54,0.0695,0.0344,61.25,-0.08,0.8021,,1816.2800000000002,0.05387142857142857,0.032100000000000004,-0.4485714285714285,0,0,0,1,1,Moderate
2024-01-25,8,Campaign_8,high_spend_low_return,Search,West,Desktop,10738,546,2,1875.18,94.51,2421.73,0.0508,0.0037,937.59,-0.95,0.7743,Conversion Drop,1963.1785714285713,0.05641428571428571,0.02885714285714286,-0.48714285714285716,0,0,1,1,2,Moderate
2024-01-26,8,Campaign_8,high_spend_low_return,Search,West,Desktop,11645,567,21,3672.44,544.92,4512.18,0.0487,0.037,174.88,-0.85,0.8139,Spend Spike,2095.405714285714,0.0548,0.02997142857142857,-0.5514285714285714,0,0,0,1,1,Moderate
2024-01-27,8,Campaign_8,high_spend_low_return,Search,West,Desktop,14364,885,43,1970.44,1842.03,2615.2,0.0616,0.0486,45.82,-0.07,0.7535,,2050.5642857142857,0.054385714285714294,0.03218571428571428,-0.48857142857142855,0,0,0,1,1,Moderate
2024-01-28,8,Campaign_8,high_spend_low_return,Search,West,Desktop,16283,1092,53,2910.43,2164.99,3404.25,0.0671,0.0485,54.91,-0.26,0.8549,,2140.5414285714287,0.05694285714285715,0.036028571428571424,-0.42714285714285716,0,0,0,1,1,Moderate
2024-01-29,8,Campaign_8,high_spend_low_return,Search,West,Desktop,13724,863,35,2415.51,1880.22,2893.94,0.0629,0.0406,69.01,-0.22,0.8347,,2247.4514285714286,0.059871428571428575,0.03728571428571429,-0.40857142857142853,0,0,0,1,1,Moderate
2024-01-30,8,Campaign_8,high_spend_low_return,Search,West,Desktop,12332,621,17,1451.88,476.75,1798.79,0.0504,0.0274,85.4,-0.67,0.8071,,2296.02,0.05871428571428572,0.03431428571428571,-0.4428571428571428,0,0,0,1,1,Moderate
2024-01-31,8,Campaign_8,high_spend_low_return,Search,West,Desktop,13490,544,16,1713.66,750.12,2286.72,0.0403,0.0294,107.1,-0.56,0.7494,,2287.077142857143,0.05454285714285715,0.0336,-0.5114285714285715,0,0,0,1,1,Moderate
